date,temp_max,temp_min,temp_mean,precipitation,snowfall,wind_max,city
2023-04-23,43.1,34.8,38.5,0.114,0.028,12.9,Chicago
2023-04-24,49.6,33.1,41.8,0.008,0,13.2,Chicago
2023-04-25,44.7,37.7,41.1,0.157,0.028,16.1,Chicago
2023-04-26,44,37,40.4,0,0,12.2,Chicago
2023-04-27,60.3,34.2,47.1,0,0,12.2,Chicago
2023-04-28,50.5,42.9,47.5,0,0,11.4,Chicago
2023-04-29,58.5,37.2,48.1,0.118,0,17,Chicago
2023-04-30,47.9,38,42.8,0.122,0,21.1,Chicago
2023-05-01,46.6,39.3,41.7,0.232,0,24.7,Chicago
2023-05-02,52.7,39.7,45.4,0.016,0,20.5,Chicago
2023-05-03,46.5,37.4,43.2,0,0,18.5,Chicago
2023-05-04,64.1,36.9,51.3,0,0,15.2,Chicago
2023-05-05,74.9,50.1,61.9,0,0,17.1,Chicago
2023-05-06,76.4,54,64.4,0.02,0,17.2,Chicago
2023-05-07,76.3,47.3,62.8,0.02,0,18.2,Chicago
2023-05-08,58.8,45,49.8,0.476,0,15.7,Chicago
2023-05-09,55.5,45.1,50,0,0,14.2,Chicago
2023-05-10,65.5,44.1,54.5,0,0,9.2,Chicago
2023-05-11,74.1,52.9,62,0,0,10.7,Chicago
2023-05-12,67.3,56.7,61,0.744,0,10.2,Chicago
2023-05-13,59.5,53.2,55.9,0.043,0,12,Chicago
2023-05-14,56.7,50.2,54,0,0,16.2,Chicago
2023-05-15,55.8,47.5,52.1,0,0,14.4,Chicago
2023-05-16,77.3,46.9,59.6,0,0,15.1,Chicago
2023-05-17,55,45.6,49.8,0,0,17.1,Chicago
2023-05-18,66.3,44.4,56,0,0,13.8,Chicago
2023-05-19,74,53.7,63.6,0.205,0,16.5,Chicago
2023-05-20,64.7,47.9,55.1,0,0,14,Chicago
2023-05-21,72.7,51.3,61.9,0,0,13.3,Chicago
2023-05-22,73,53.4,63.3,0,0,15.3,Chicago
2023-05-23,79.1,57.8,67.5,0,0,13.2,Chicago
2023-05-24,61.1,48.9,57,0,0,19.7,Chicago
2023-05-25,56,46.9,51.3,0,0,17.2,Chicago
2023-05-26,62.7,47.6,54.8,0,0,15.3,Chicago
2023-05-27,67.4,48.6,58.4,0,0,13.6,Chicago
2023-05-28,72.1,52.5,62.4,0,0,12,Chicago
2023-05-29,73.1,53.2,63.6,0,0,11.2,Chicago
2023-05-30,79.2,57.5,67,0,0,11.1,Chicago
2023-05-31,86.3,61.3,73.6,0.098,0,12.7,Chicago
2023-06-01,86.3,64.7,75.1,0,0,14.6,Chicago
2023-06-02,81.1,61.3,70.9,0,0,12.5,Chicago
2023-06-03,78,60.7,67.8,0,0,15.7,Chicago
2023-06-04,73.5,60,66.5,0,0,15.6,Chicago
2023-06-05,77.2,54.8,66.9,0,0,11.4,Chicago
2023-06-06,68.7,57.3,64,0.008,0,16.6,Chicago
2023-06-07,66.2,56,60.9,0,0,17.3,Chicago
2023-06-08,67.5,54.3,61.2,0,0,12.1,Chicago
2023-06-09,74,55.2,65.4,0,0,13.1,Chicago
2023-06-10,83.9,59.9,72.7,0,0,11.4,Chicago
2023-06-11,71.3,52.9,58.1,0.173,0,25.1,Chicago
2023-06-12,66,49.4,56.8,0.043,0,20.4,Chicago
2023-06-13,66.8,55,60.7,0.421,0,18.5,Chicago
2023-06-14,66.4,57.2,61.1,0.004,0,13.7,Chicago
2023-06-15,81,53.5,62,0.008,0,18.5,Chicago
2023-06-16,63.1,52.2,56.2,0,0,16.4,Chicago
2023-06-17,72.4,51.7,62.3,0,0,10.9,Chicago
2023-06-18,78.3,58.9,69,0,0,15.6,Chicago
2023-06-19,78.5,63.2,69.9,0,0,14.7,Chicago
2023-06-20,73.4,60.3,66.3,0,0,17,Chicago
2023-06-21,79.3,60.5,69.2,0,0,16.1,Chicago
2023-06-22,76.9,62.8,69.6,0,0,13,Chicago
2023-06-23,77.4,63,70.7,0,0,12.1,Chicago
2023-06-24,83.6,63.1,74,0,0,14.5,Chicago
2023-06-25,85.1,68.2,75.9,0.28,0,23.4,Chicago
2023-06-26,75.7,66.5,70.3,0.201,0,17.4,Chicago
2023-06-27,69.3,61.7,66.1,0.008,0,15.9,Chicago
2023-06-28,77.6,56.6,67.9,0.004,0,11.7,Chicago
2023-06-29,86.5,68.1,75.1,1.291,0,13.2,Chicago
2023-06-30,87.2,70.4,77.5,0,0,9.3,Chicago
2023-07-01,79.8,70,72.6,0.921,0,9.3,Chicago
2023-07-02,71.5,62.4,66.2,5.425,0,26.1,Chicago
2023-07-03,74.7,61.7,68.7,0,0,11,Chicago
2023-07-04,85.3,64.8,75.8,0.004,0,9.6,Chicago
2023-07-05,85.5,69.8,76.1,1.476,0,12.2,Chicago
2023-07-06,70.4,65.1,68.8,0.094,0,12,Chicago
2023-07-07,73.5,63.8,68.5,0.004,0,10.6,Chicago
2023-07-08,69,64,66,0.307,0,12.4,Chicago
2023-07-09,79,59.6,69.9,0.012,0,9.9,Chicago
2023-07-10,84.3,62.1,73.6,0,0,13.8,Chicago
2023-07-11,83.8,65.3,70.7,0.276,0,16,Chicago
2023-07-12,77.4,62.9,68.3,1.331,0,18.4,Chicago
2023-07-13,74.1,60.7,66.8,0,0,10.9,Chicago
2023-07-14,87.8,67,75.4,0.236,0,16.1,Chicago
2023-07-15,82.9,68.7,74.5,0.232,0,12.6,Chicago
2023-07-16,81.9,65.8,73.4,0,0,16.7,Chicago
2023-07-17,74.2,64.7,70,0,0,12,Chicago
2023-07-18,73,61.4,67.9,0,0,10.2,Chicago
2023-07-19,78.4,59.5,70.4,0,0,9,Chicago
2023-07-20,85.9,67,74.5,0.035,0,16.9,Chicago
2023-07-21,74.5,64.8,69.3,0.004,0,13.4,Chicago
2023-07-22,82.8,62.1,72.1,0,0,7.9,Chicago
2023-07-23,79.3,64.3,72.2,0,0,9.3,Chicago
2023-07-24,82.1,65.6,73.7,0,0,11.1,Chicago
2023-07-25,87.6,65.4,77,0,0,10.3,Chicago
2023-07-26,89.6,73.1,79.4,0.831,0,18,Chicago
2023-07-27,83.8,70.7,77.8,0,0,9,Chicago
2023-07-28,89.9,72.3,78.8,0.835,0,15.8,Chicago
2023-07-29,74.3,68.3,71.9,0.11,0,18.1,Chicago
2023-07-30,74.8,64.2,69.9,0.004,0,14,Chicago
2023-07-31,77.1,60.9,70.2,0.008,0,10.2,Chicago
2023-08-01,82.2,64,73.7,0.012,0,8.6,Chicago
2023-08-02,82.9,65.1,74.6,0,0,9.7,Chicago
2023-08-03,82.4,64.2,74,0,0,6.5,Chicago
2023-08-04,78.2,69.3,73.7,0,0,14.6,Chicago
2023-08-05,73.2,67.6,70.4,0.894,0,13.5,Chicago
2023-08-06,70.3,66.5,68.2,0.252,0,19.3,Chicago
2023-08-07,73.3,65.9,69.2,0.024,0,14.4,Chicago
2023-08-08,82.3,61.9,72.1,0.016,0,8.5,Chicago
2023-08-09,80.7,64,71.9,0,0,9.1,Chicago
2023-08-10,82,62.6,72.3,0.098,0,9.3,Chicago
2023-08-11,82.1,67.6,73.5,0.343,0,17.7,Chicago
2023-08-12,79.5,69.5,74.4,0.307,0,12.3,Chicago
2023-08-13,75.8,64,69.9,0.047,0,12.5,Chicago
2023-08-14,73.8,65.6,69.5,0.878,0,20.8,Chicago
2023-08-15,70.2,63.2,66.4,0.197,0,19.6,Chicago
2023-08-16,79.4,57.7,68.6,0,0,13.7,Chicago
2023-08-17,78.7,64.9,70.2,0.409,0,19,Chicago
2023-08-18,72.9,56.9,65.8,0,0,12.7,Chicago
2023-08-19,79.8,60.3,69.9,0.012,0,15.2,Chicago
2023-08-20,81.8,68,75,0,0,11.6,Chicago
2023-08-21,73.6,67.9,71.6,0,0,14.4,Chicago
2023-08-22,82.3,67.6,74.4,0,0,11.5,Chicago
2023-08-23,97.9,76.3,85.6,0,0,16.9,Chicago
2023-08-24,98.6,78.6,87.1,0.858,0,19.2,Chicago
2023-08-25,79,70,72.4,0.008,0,13.1,Chicago
2023-08-26,72.9,64.6,69.9,0.031,0,21.9,Chicago
2023-08-27,69.3,62.2,65.9,0,0,14.3,Chicago
2023-08-28,74.2,61.6,68.6,0,0,9.2,Chicago
2023-08-29,84,62.2,70.5,0.008,0,18.4,Chicago
2023-08-30,66.7,60.1,63.4,0.012,0,18.7,Chicago
2023-08-31,71.1,58.4,65,0,0,9.2,Chicago
2023-09-01,79.5,57.6,69,0,0,10.8,Chicago
2023-09-02,88.5,62.9,74.8,0,0,15.4,Chicago
2023-09-03,94.3,67.8,80.6,0,0,16.2,Chicago
2023-09-04,91.9,71,81.3,0.008,0,11.6,Chicago
2023-09-05,90.7,75.2,81.8,0,0,17.8,Chicago
2023-09-06,85.5,69.5,77,0.323,0,19.8,Chicago
2023-09-07,69.5,65.2,67.5,0.008,0,13.8,Chicago
2023-09-08,65.2,62.2,64,0.516,0,15.4,Chicago
2023-09-09,69.5,59.4,64.7,0,0,10.9,Chicago
2023-09-10,73.8,56,66.3,0,0,9.5,Chicago
2023-09-11,68.2,62.8,64.9,1.874,0,13.3,Chicago
2023-09-12,64.4,57.4,61.5,0.059,0,15.5,Chicago
2023-09-13,64.3,54.5,59.7,0.189,0,12.9,Chicago
2023-09-14,67.4,52.5,60.9,0,0,8.2,Chicago
2023-09-15,73.9,54.1,64.1,0,0,8.7,Chicago
2023-09-16,66.2,58,62.9,0.071,0,8.4,Chicago
2023-09-17,64,58.5,60.8,2.004,0,17.1,Chicago
2023-09-18,64,53.1,60.4,0.016,0,8.5,Chicago
2023-09-19,66.7,56.7,61.4,0.331,0,15.7,Chicago
2023-09-20,77.9,59.8,68.2,0,0,12.5,Chicago
2023-09-21,72.1,62.8,67.9,0.004,0,11,Chicago
2023-09-22,74.4,63.9,68.7,0.059,0,9.1,Chicago
2023-09-23,72.2,62.2,67.6,0,0,15.7,Chicago
2023-09-24,71.4,56.8,64.3,0,0,14.5,Chicago
2023-09-25,70.2,61.8,65.7,0.15,0,12.3,Chicago
2023-09-26,70.9,61.6,65.6,0.902,0,15.5,Chicago
2023-09-27,67.2,62.8,64.6,0.142,0,15,Chicago
2023-09-28,67.2,61.2,64.1,0.035,0,12,Chicago
2023-09-29,70.6,57.7,64.4,0.004,0,11.2,Chicago
2023-09-30,77.4,58.8,67.5,0,0,9.9,Chicago
2023-10-01,76.5,60.6,68.4,0,0,8.6,Chicago
2023-10-02,79.8,61.1,69.6,0,0,8.7,Chicago
2023-10-03,81.9,60.4,70.9,0,0,11.9,Chicago
2023-10-04,82,68.8,74,0.012,0,21.2,Chicago
2023-10-05,71.1,61.9,66,0.449,0,17.4,Chicago
2023-10-06,61.4,45.6,53.5,0.016,0,22.9,Chicago
2023-10-07,56.7,45,49.9,0.004,0,17.3,Chicago
2023-10-08,54,43.8,49,0,0,10.9,Chicago
2023-10-09,54.7,42.9,47.9,0,0,15.4,Chicago
2023-10-10,59.4,41.2,49.3,0,0,12.5,Chicago
2023-10-11,63.1,40.6,51.6,0.453,0,8.7,Chicago
2023-10-12,59.5,54,56.5,0.402,0,16.2,Chicago
2023-10-13,58,54.5,56,0.614,0,16.9,Chicago
2023-10-14,55.2,52.2,53.7,0.76,0,25.5,Chicago
2023-10-15,56.8,46.3,51.4,0.063,0,18.7,Chicago
2023-10-16,54.5,46.7,51.8,0.075,0,17.5,Chicago
2023-10-17,59.8,38.9,48.9,0,0,9.9,Chicago
2023-10-18,64.5,45.8,54.4,0.016,0,18.8,Chicago
2023-10-19,60.4,53.5,56.3,0.252,0,15.6,Chicago
2023-10-20,58.3,47.9,53,0.154,0,16.6,Chicago
2023-10-21,63.6,42.3,51.5,0.13,0,17.5,Chicago
2023-10-22,52.3,42.4,47.4,0,0,18.1,Chicago
2023-10-23,62.2,43.2,52,0,0,16.4,Chicago
2023-10-24,76,57,65.4,0.012,0,17.6,Chicago
2023-10-25,66,59.9,62.7,0.374,0,16.5,Chicago
2023-10-26,67.1,62.9,64.7,0.327,0,18,Chicago
2023-10-27,70.5,50.4,63.4,0.299,0,16.5,Chicago
2023-10-28,49.5,40.4,45.9,0.039,0,15.2,Chicago
2023-10-29,49.9,41.6,47.6,0.445,0,18.1,Chicago
2023-10-30,40.9,31.7,36.7,0.004,0,15.9,Chicago
2023-10-31,37,28.1,32.9,0.063,0.358,23.1,Chicago
2023-11-01,41.5,27.7,35.1,0.016,0,17.7,Chicago
2023-11-02,51,32.6,41.5,0,0,16,Chicago
2023-11-03,53.2,43.4,47.9,0.004,0,16.4,Chicago
2023-11-04,54.4,43.3,48.8,0,0,13.2,Chicago
2023-11-05,56.8,35.5,45.3,0,0,12.6,Chicago
2023-11-06,67.5,48.9,57,0.051,0,23.6,Chicago
2023-11-07,55.5,42.2,48.2,0,0,13.9,Chicago
2023-11-08,59.5,45.7,51,0.48,0,17.2,Chicago
2023-11-09,53.8,39.6,46.5,0,0,16.6,Chicago
2023-11-10,46.7,37.8,42.4,0,0,13.7,Chicago
2023-11-11,49.9,31.5,41.1,0,0,8.1,Chicago
2023-11-12,53.2,40,45.6,0,0,15,Chicago
2023-11-13,58.5,41.2,48,0,0,14.3,Chicago
2023-11-14,57,32.3,44.2,0,0,12.9,Chicago
2023-11-15,60,41.3,48.3,0,0,11.8,Chicago
2023-11-16,62.2,42.3,52.1,0,0,19.6,Chicago
2023-11-17,59.6,37.6,48.8,0.028,0,18.4,Chicago
2023-11-18,49.5,28.9,38.9,0,0,13.1,Chicago
2023-11-19,49.6,35.3,43.1,0,0,11.8,Chicago
2023-11-20,46.7,42.3,44.7,0.098,0,18.1,Chicago
2023-11-21,45,39.5,42.2,0.571,0,17.4,Chicago
2023-11-22,45,35.5,39.1,0,0,13.3,Chicago
2023-11-23,44.2,32.9,38.4,0,0,16.4,Chicago
2023-11-24,39,30.3,33.5,0,0,18.2,Chicago
2023-11-25,35.4,29.9,32.6,0,0,8.7,Chicago
2023-11-26,34.6,29,31.6,0.13,0.909,18.8,Chicago
2023-11-27,28.9,18.6,24.8,0,0,19.7,Chicago
2023-11-28,24.5,13.7,18.4,0,0,15.7,Chicago
2023-11-29,42,18.8,29.3,0,0,14.5,Chicago
2023-11-30,50.6,30.8,39.8,0,0,17.3,Chicago
2023-12-01,43.9,38.9,42,0.709,0,11.7,Chicago
2023-12-02,42.9,38.8,40.9,0.035,0,9.3,Chicago
2023-12-03,40.4,35.2,38.6,0.299,0,15.2,Chicago
2023-12-04,40.5,30.4,35.5,0,0,9.8,Chicago
2023-12-05,40.1,30.9,35.4,0.126,0.524,13.3,Chicago
2023-12-06,38.1,28.9,33.6,0,0,16.8,Chicago
2023-12-07,51.4,34.3,41.6,0,0,17.8,Chicago
2023-12-08,55.8,44.8,49.1,0,0,18,Chicago
2023-12-09,53.8,37.8,47.9,0.079,0,20.8,Chicago
2023-12-10,36.7,30.3,34.1,0,0,17.9,Chicago
2023-12-11,34.9,26.3,30,0,0,12.8,Chicago
2023-12-12,36.7,27.4,32.5,0,0,14.5,Chicago
2023-12-13,38.7,21.8,29.4,0,0,10.4,Chicago
2023-12-14,47.1,28.6,35.9,0,0,11.3,Chicago
2023-12-15,50.5,32.5,39.6,0,0,9.3,Chicago
2023-12-16,43,39.3,41,0.354,0,15.4,Chicago
2023-12-17,44,36.5,42,0.004,0,13.3,Chicago
2023-12-18,36.3,22.1,30.4,0.004,0.028,23.7,Chicago
2023-12-19,32.6,18.3,24.9,0,0,14.2,Chicago
2023-12-20,41.9,27.4,33,0,0,13.7,Chicago
2023-12-21,42.3,32.1,37,0.035,0,6.7,Chicago
2023-12-22,46.6,39.9,42.7,0.417,0,7.7,Chicago
2023-12-23,46.2,42.8,44.2,0.094,0,6.7,Chicago
2023-12-24,55.9,42.2,48.7,0,0,13.4,Chicago
2023-12-25,52.2,47,49.9,0.291,0,18.8,Chicago
2023-12-26,52.2,32.7,41.8,0.055,0,16,Chicago
2023-12-27,40.6,31.7,36.8,0,0,15.1,Chicago
2023-12-28,40.5,36.8,38.7,0.13,0,17.2,Chicago
2023-12-29,40.7,32.8,39,0.209,0,16.6,Chicago
2023-12-30,42.2,26.7,32.7,0,0,12.2,Chicago
2023-12-31,33.6,29.5,31.9,0.059,0.413,16.3,Chicago
2024-01-01,34.4,27.9,31.4,0.016,0.11,18.9,Chicago
2024-01-02,36.5,23.7,29.1,0,0,16.8,Chicago
2024-01-03,35.7,28.9,32.2,0,0,10.7,Chicago
2024-01-04,33.8,23.9,29.6,0,0,12.3,Chicago
2024-01-05,35.8,22.3,28.7,0,0,10.5,Chicago
2024-01-06,33.3,30.4,31.7,0.197,1.35,10.9,Chicago
2024-01-07,34.7,27.4,31.9,0.055,0.386,13.2,Chicago
2024-01-08,37.4,26.9,32.3,0.004,0,16.3,Chicago
2024-01-09,36.3,33.3,34.1,1.075,4.024,20.7,Chicago
2024-01-10,33.8,28.9,31.4,0.067,0.386,20.9,Chicago
2024-01-11,33.8,25.4,30.3,0.043,0.303,16,Chicago
2024-01-12,37.6,28.7,33.5,0.898,3.528,28,Chicago
2024-01-13,33.3,5.4,23.3,0.087,0.606,22.9,Chicago
2024-01-14,4,-9.8,-5.2,0.024,0.165,24.3,Chicago
2024-01-15,0.8,-12.7,-6.3,0,0,15.7,Chicago
2024-01-16,2,-7.4,-1.9,0,0.055,21.9,Chicago
2024-01-17,18.3,1,9.5,0,0,18.8,Chicago
2024-01-18,24.6,16,20,0.031,0.22,13.1,Chicago
2024-01-19,15.4,8.1,11.6,0.15,1.047,19,Chicago
2024-01-20,19.8,5.1,10.4,0,0,15.8,Chicago
2024-01-21,22.9,-0.6,10.6,0,0,15,Chicago
2024-01-22,32.9,18.1,27.4,0.051,0.083,15.8,Chicago
2024-01-23,35.6,30,32.8,0.37,0,9.1,Chicago
2024-01-24,36.7,31,33.7,0.217,0,9.3,Chicago
2024-01-25,39.5,33.7,36,0.22,0,13.2,Chicago
2024-01-26,39.1,35.2,36.6,0.449,0,13.6,Chicago
2024-01-27,37.7,32.1,35.2,0.059,0,13.9,Chicago
2024-01-28,37.3,32.6,35.4,0.146,0,20.7,Chicago
2024-01-29,43.3,26.6,33.5,0,0,13.9,Chicago
2024-01-30,40.4,32.1,35.5,0.126,0.276,14.3,Chicago
2024-01-31,45,27.8,35.8,0,0,13.6,Chicago
2024-02-01,51.1,33.3,38.1,0,0,13.6,Chicago
2024-02-02,37.8,32.2,34.6,0,0,13.8,Chicago
2024-02-03,37.8,27.5,32.3,0,0,10.9,Chicago
2024-02-04,37.4,29.1,32.9,0,0,13.3,Chicago
2024-02-05,37.6,30.1,33.6,0,0,14.6,Chicago
2024-02-06,44.6,27.3,34.4,0,0,8.1,Chicago
2024-02-07,46,28.1,36.4,0,0,12.5,Chicago
2024-02-08,57.7,38.7,48.1,0,0,20.9,Chicago
2024-02-09,55.1,39,47,0,0,20.9,Chicago
2024-02-10,41.7,28,34.4,0,0,12.1,Chicago
2024-02-11,38.5,27.4,31.6,0,0,8.3,Chicago
2024-02-12,43,21.7,31.5,0,0,7.4,Chicago
2024-02-13,39.7,27.7,32.2,0,0,11.1,Chicago
2024-02-14,42.5,24.1,33.2,0,0,11.9,Chicago
2024-02-15,42.3,30.2,37.5,0.256,0.634,20.4,Chicago
2024-02-16,30.5,26.6,28.4,0.031,0.22,11.7,Chicago
2024-02-17,28.6,13.2,20.8,0,0,22.2,Chicago
2024-02-18,43.8,22.5,31.2,0,0,22.1,Chicago
2024-02-19,46.5,19.7,31.5,0,0,9.6,Chicago
2024-02-20,54.5,25.7,38.6,0,0,14.9,Chicago
2024-02-21,59.5,37.7,47.3,0.004,0,16.7,Chicago
2024-02-22,47.6,39.4,43.4,0.008,0,9.8,Chicago
2024-02-23,46.5,29.4,38.4,0.098,0.661,24,Chicago
2024-02-24,30.3,23.5,27.4,0.024,0.165,24.1,Chicago
2024-02-25,57.2,29,40.9,0,0,16.3,Chicago
2024-02-26,65.7,36,48.7,0,0,16.8,Chicago
2024-02-27,71.2,50.6,59,0.22,0,17.5,Chicago
2024-02-28,53.6,22.5,32.1,0.012,0.028,23.2,Chicago
2024-02-29,42.3,19.9,29.8,0,0,15.7,Chicago
2024-03-01,42.5,29.1,36.4,0,0,16.1,Chicago
2024-03-02,55.6,29.6,42.1,0,0,13.3,Chicago
2024-03-03,66.2,40.7,52.1,0,0,22.6,Chicago
2024-03-04,72.4,50.9,61.1,0,0,20.1,Chicago
2024-03-05,59.5,37.8,41.2,0.575,0,21.6,Chicago
2024-03-06,42.7,37.8,40,0,0,16.6,Chicago
2024-03-07,44.3,34.7,39.9,0,0,14.3,Chicago
2024-03-08,44.4,39.4,42.1,0.925,0,17.6,Chicago
2024-03-09,45,34.2,39.8,0.012,0,19,Chicago
2024-03-10,43.9,28,34.9,0,0,15.8,Chicago
2024-03-11,61.6,29.9,44.6,0,0,21,Chicago
2024-03-12,66.2,45.3,55.6,0,0,18.6,Chicago
2024-03-13,56.1,43.5,50,0.114,0,12.7,Chicago
2024-03-14,65.2,40.5,47.6,0.961,0,22.6,Chicago
2024-03-15,41.9,36.3,39.1,0,0,17.9,Chicago
2024-03-16,57.7,36.8,45.8,0,0,26,Chicago
2024-03-17,40.8,30.8,35.7,0.004,0.028,17.9,Chicago
2024-03-18,37.1,24.4,30.3,0,0,12.8,Chicago
2024-03-19,54.8,28,39.4,0,0,23.1,Chicago
2024-03-20,39.5,28,35.5,0,0,16.3,Chicago
2024-03-21,36.8,24.4,31.4,0,0,12.6,Chicago
2024-03-22,37.8,31.8,34.5,0.516,3.583,17.4,Chicago
2024-03-23,34.5,29.9,32.5,0.016,0.11,15.4,Chicago
2024-03-24,43.6,30,37,0,0,19.5,Chicago
2024-03-25,59.5,40.6,50.5,0.366,0,21,Chicago
2024-03-26,55.1,35.1,49.1,0.39,0,28,Chicago
2024-03-27,43.7,29,35.3,0,0,18.3,Chicago
2024-03-28,51.1,27,38.1,0,0,17,Chicago
2024-03-29,44,31.4,38,0.165,0,12.1,Chicago
2024-03-30,61.1,37.9,47.2,0.283,0,16,Chicago
2024-03-31,42.8,36.2,39.6,0.256,0,14.8,Chicago
2024-04-01,46.1,39.9,43,0.756,0,16.3,Chicago
2024-04-02,60.2,36.6,44,0.232,0,27.2,Chicago
2024-04-03,37,34.9,36,0.398,1.268,20.6,Chicago
2024-04-04,40.5,34.2,37.3,0.106,0.276,22.2,Chicago
2024-04-05,44.2,35.3,39.4,0,0,19.3,Chicago
2024-04-06,44.7,33,38.7,0,0,11.6,Chicago
2024-04-07,52.8,37.3,44.5,0.449,0,18.5,Chicago
2024-04-08,70.7,45.3,56.9,0,0,17,Chicago
2024-04-09,62,48.7,55.5,0,0,13.8,Chicago
2024-04-10,59.5,39.1,49.7,0,0,9.3,Chicago
2024-04-11,51.2,45.8,48.4,0.339,0,12.6,Chicago
2024-04-12,60.3,45.9,51.4,0.197,0,23.6,Chicago
2024-04-13,66.7,40.2,53.4,0,0,17.8,Chicago
2024-04-14,74.6,54,62.2,0,0,19.2,Chicago
2024-04-15,64.8,44.4,54.1,0,0,13.7,Chicago
2024-04-16,69,47.1,57.2,0.76,0,21,Chicago
2024-04-17,65.9,55.2,62.2,0.067,0,24.9,Chicago
2024-04-18,53.7,44.8,49.7,0.228,0,12.8,Chicago
2024-04-19,55.3,40.2,48.1,0.035,0,20.2,Chicago
2024-04-20,44.8,34.1,40.7,0,0,14.6,Chicago
2024-04-21,55.4,31.5,43.4,0,0,12.5,Chicago
2024-04-22,63.1,37.6,50.9,0,0,18.2,Chicago
2024-04-23,62.4,51.2,55.9,0.059,0,20.1,Chicago
2024-04-24,46.9,35.2,39.6,0,0,20.3,Chicago
2024-04-25,50.2,33.4,42.2,0,0,11,Chicago
2024-04-26,57.6,41.3,50.1,0.091,0,19.5,Chicago
2024-04-27,78,58.8,67.7,0.059,0,25.9,Chicago
2024-04-28,76.8,61.9,68,0.256,0,23.4,Chicago
2024-04-29,70.8,58.8,65.5,0.374,0,19.6,Chicago
2024-04-30,70.1,46.4,58.9,0,0,11.6,Chicago
2024-05-01,72.4,55.6,65.8,0.039,0,17.4,Chicago
2024-05-02,77.3,50.3,61.5,0.063,0,18.4,Chicago
2024-05-03,64.9,48.4,58.1,0.126,0,12.9,Chicago
2024-05-04,70.5,46.2,59.9,0.031,0,9.8,Chicago
2024-05-05,62.3,47.1,53.8,0,0,13.6,Chicago
2024-05-06,62.3,46.1,54.5,0,0,14.6,Chicago
2024-05-07,71.5,55.1,61.8,0.752,0,17.3,Chicago
2024-05-08,72.9,52.5,62.4,0,0,13.5,Chicago
2024-05-09,57,48.1,53.7,0.291,0,17,Chicago
2024-05-10,65.8,46,55.1,0.004,0,12.5,Chicago
2024-05-11,63.3,49.9,56.1,0.083,0,17.4,Chicago
2024-05-12,77.9,46.8,62.4,0.024,0,15.8,Chicago
2024-05-13,76.9,59.4,67,0.512,0,16.5,Chicago
2024-05-14,62.6,49.3,55.3,0.461,0,18.7,Chicago
2024-05-15,57.1,50.1,53.3,0,0,15.3,Chicago
2024-05-16,73.3,48.9,60.7,0.059,0,15.4,Chicago
2024-05-17,71.6,53.2,61.5,0,0,10.7,Chicago
2024-05-18,80.8,53.3,68,0.024,0,11.3,Chicago
2024-05-19,69,57.2,64.4,0,0,13.5,Chicago
2024-05-20,83.3,56,70.6,0.051,0,20.4,Chicago
2024-05-21,88.3,56.6,73.1,0.008,0,25.2,Chicago
2024-05-22,77.2,61.3,69.9,0.004,0,24.8,Chicago
2024-05-23,77.2,55.3,66.9,0,0,11.3,Chicago
2024-05-24,76,61.4,69.4,0.087,0,18.8,Chicago
2024-05-25,68.5,58.2,64,0,0,11.7,Chicago
2024-05-26,69.2,57.6,63.2,0.732,0,15,Chicago
2024-05-27,71.8,56.2,63.2,0.012,0,18.4,Chicago
2024-05-28,67.5,53.9,60.4,0.291,0,13,Chicago
2024-05-29,60.8,51.5,56.3,0.213,0,17.9,Chicago
2024-05-30,62.1,49.5,54.9,0,0,12,Chicago
2024-05-31,73.9,51.3,62.9,0,0,9.9,Chicago
2024-06-01,68.4,59.5,63.8,0.602,0,13.5,Chicago
2024-06-02,67.9,57.4,62,0.004,0,9.5,Chicago
2024-06-03,82.8,56.5,70.1,0,0,14.7,Chicago
2024-06-04,81.1,67.1,73.8,0.173,0,14.1,Chicago
2024-06-05,79.1,67.1,71.8,0.445,0,16.9,Chicago
2024-06-06,75.7,63.3,69.7,0.004,0,23.8,Chicago
2024-06-07,76.7,58.1,66.5,0,0,20.4,Chicago
2024-06-08,80.1,54.5,64.3,0.079,0,18.5,Chicago
2024-06-09,78.3,55.5,65.3,0,0,18.9,Chicago
2024-06-10,60.6,54.9,57.3,0,0,19,Chicago
2024-06-11,75.5,48.6,62.9,0,0,9.2,Chicago
2024-06-12,90.4,62.8,76.3,0,0,11.9,Chicago
2024-06-13,88.6,70.2,77.9,0.181,0,18.7,Chicago
2024-06-14,76,61.6,69.8,0,0,15.1,Chicago
2024-06-15,85.2,59.4,72.2,0,0,14.9,Chicago
2024-06-16,92.3,68.5,79.4,0.016,0,19.8,Chicago
2024-06-17,93.7,76,84.8,0.004,0,17.9,Chicago
2024-06-18,91.4,75.7,82.4,0.11,0,23,Chicago
2024-06-19,92.5,76.6,84.4,0,0,17,Chicago
2024-06-20,79.2,64.9,71.8,0.063,0,13.3,Chicago
2024-06-21,92.6,64.3,77.1,0,0,15.5,Chicago
2024-06-22,94.7,77.3,85.6,0.004,0,23,Chicago
2024-06-23,83.6,70.4,74.8,0.134,0,22.5,Chicago
2024-06-24,81.7,65.1,74.3,0,0,13.4,Chicago
2024-06-25,91.8,72.9,80.7,0.283,0,20.9,Chicago
2024-06-26,85.6,68,76.9,0.031,0,12.5,Chicago
2024-06-27,66.6,62.1,64.7,0,0,16.8,Chicago
